CD_GEOCODI,Total
330455705080067,0.00000000000
330455705080068,0.00000000000
330455705080069,15.00000000000
330455705080078,17.00000000000
330455705080079,47.00000000000
330455705080080,49.00000000000
330455705080081,18.00000000000
330455705080082,24.00000000000
330455705080083,40.00000000000
330455705080084,58.00000000000
330455705080085,16.00000000000
330455705080086,2.00000000000
330455705080087,2.00000000000
330455705080088,0.00000000000
330455705080089,20.00000000000
330455705080090,68.00000000000
330455705080091,57.00000000000
330455705080092,35.00000000000
330455705080093,65.00000000000
330455705080094,48.00000000000
330455705080095,38.00000000000
330455705080096,36.00000000000
330455705080097,9.00000000000
330455705080098,0.00000000000
330455705080099,0.00000000000
330455705080100,1.00000000000
330455705080101,0.00000000000
330455705080102,13.00000000000
330455705080103,5.00000000000
330455705080104,3.00000000000
330455705080105,18.00000000000
330455705080106,6.00000000000
330455705080107,10.00000000000
330455705080108,6.00000000000
330455705080109,6.00000000000
330455705080110,46.00000000000
330455705080111,28.00000000000
330455705080112,8.00000000000
330455705080113,34.00000000000
330455705080114,6.00000000000
330455705080115,9.00000000000
330455705080116,30.00000000000
330455705080117,8.00000000000
330455705080118,19.00000000000
330455705080119,10.00000000000
330455705080120,15.00000000000
330455705080121,6.00000000000
330455705080122,14.00000000000
330455705080123,51.00000000000
330455705080124,37.00000000000
330455705080125,54.00000000000
330455705080126,34.00000000000
330455705080127,70.00000000000
330455705080128,6.00000000000
330455705080129,9.00000000000
330455705080130,16.00000000000
330455705080131,17.00000000000
330455705080132,0.00000000000
330455705080133,5.00000000000
330455705080134,0.00000000000
330455705080135,63.00000000000
330455705080136,6.00000000000
330455705080137,5.00000000000
330455705080138,5.00000000000
330455705080139,4.00000000000
330455705080140,7.00000000000
330455705080141,1.00000000000
330455705080142,12.00000000000
330455705080143,4.00000000000
330455705080144,13.00000000000
330455705080145,5.00000000000
330455705080146,2.00000000000
330455705080147,6.00000000000
330455705080148,8.00000000000
330455705080149,1.00000000000
330455705080150,13.00000000000
330455705080151,2.00000000000
330455705080152,0.00000000000
330455705090001,40.00000000000
330455705090002,10.00000000000
330455705090003,5.00000000000
330455705090004,0.00000000000
330455705090005,1.00000000000
330455705090006,3.00000000000
330455705090016,0.00000000000
330455705090017,0.00000000000
330455705090018,0.00000000000
330455705090019,1.00000000000
330455705090020,18.00000000000
330455705090021,8.00000000000
330455705090022,3.00000000000
330455705090023,28.00000000000
330455705090024,3.00000000000
330455705090025,0.00000000000
330455705090026,0.00000000000
330455705090027,2.00000000000
330455705090028,6.00000000000
330455705090029,12.00000000000
330455705090030,0.00000000000
330455705090031,1.00000000000
330455705090032,5.00000000000
330455705090033,1.00000000000
330455705090034,49.00000000000
330455705090035,5.00000000000
330455705090036,24.00000000000
330455705090037,28.00000000000
330455705090038,16.00000000000
330455705090039,37.00000000000
330455705090040,59.00000000000
330455705090041,34.00000000000
330455705090042,50.00000000000
330455705090043,2.00000000000
330455705090044,27.00000000000
330455705090045,40.00000000000
330455705090046,21.00000000000
330455705090047,24.00000000000
330455705090048,22.00000000000
330455705090049,25.00000000000
330455705090050,18.00000000000
330455705090051,99.00000000000
330455705090052,68.00000000000
330455705090053,12.00000000000
330455705090054,0.00000000000
330455705090066,6.00000000000
330455705090067,65.00000000000
330455705090068,12.00000000000
330455705090069,7.00000000000
330455705090070,43.00000000000
330455705090071,21.00000000000
330455705090072,16.00000000000
330455705090073,18.00000000000
330455705090074,34.00000000000
330455705090075,8.00000000000
330455705090076,7.00000000000
330455705090077,27.00000000000
330455705090078,17.00000000000
330455705090079,15.00000000000
330455705090080,23.00000000000
330455705090081,17.00000000000
330455705090082,8.00000000000
330455705090083,14.00000000000
330455705090084,5.00000000000
330455705090085,19.00000000000
330455705090086,4.00000000000
330455705090087,34.00000000000
330455705090088,10.00000000000
330455705090089,0.00000000000
330455705090090,2.00000000000
330455705090091,40.00000000000
330455705090092,2.00000000000
330455705090093,4.00000000000
330455705090094,3.00000000000
330455705090095,29.00000000000
330455705090096,11.00000000000
330455705090097,1.00000000000
330455705090098,0.00000000000
330455705090099,48.00000000000
330455705090100,1.00000000000
330455705090101,3.00000000000
330455705090102,28.00000000000
330455705090103,4.00000000000
330455705090104,33.00000000000
330455705090105,16.00000000000
330455705090106,2.00000000000
330455705090107,8.00000000000
330455705090108,17.00000000000
330455705090109,9.00000000000
330455705090110,9.00000000000
330455705090111,2.00000000000
330455705090112,7.00000000000
330455705090113,2.00000000000
330455705090114,2.00000000000
330455705090115,13.00000000000
330455705090116,0.00000000000
330455705090117,20.00000000000
330455705090118,29.00000000000
330455705090119,22.00000000000
330455705090120,3.00000000000
330455705090121,3.00000000000
330455705090122,22.00000000000
330455705090123,3.00000000000
330455705090124,5.00000000000
330455705090125,22.00000000000
330455705090126,15.00000000000
330455705090127,4.00000000000
330455705090128,0.00000000000
330455705090129,1.00000000000
330455705090130,6.00000000000
330455705090131,2.00000000000
330455705090132,8.00000000000
330455705090133,3.00000000000
330455705090134,31.00000000000
330455705090135,32.00000000000
330455705090136,3.00000000000
330455705090137,0.00000000000
330455705090138,0.00000000000
330455705090139,1.00000000000
330455705090140,0.00000000000
330455705090141,6.00000000000
330455705090142,9.00000000000
330455705090143,51.00000000000
330455705090144,7.00000000000
330455705090145,17.00000000000
330455705090146,40.00000000000
330455705090147,11.00000000000
330455705090148,4.00000000000
330455705090149,31.00000000000
330455705090150,14.00000000000
330455705090151,2.00000000000
330455705090152,0.00000000000
330455705090153,2.00000000000
330455705090154,0.00000000000
330455705090155,2.00000000000
330455705090156,0.00000000000
330455705090157,6.00000000000
330455705090436,6.00000000000
330455705090437,12.00000000000
330455705090438,1.00000000000
330455705090439,18.00000000000
330455705090440,0.00000000000
330455705090441,10.00000000000
330455705090442,1.00000000000
330455705090443,5.00000000000
330455705110106,13.00000000000
330455705110107,1.00000000000
330455705110108,17.00000000000
330455705110109,6.00000000000
330455705110110,8.00000000000
330455705110111,28.00000000000
330455705110112,0.00000000000
330455705110113,0.00000000000
330455705110114,4.00000000000
330455705110257,1.00000000000
330455705110258,1.00000000000
330455705110259,14.00000000000
330455705110260,36.00000000000
330455705110261,35.00000000000
330455705110262,39.00000000000
330455705110263,41.00000000000
330455705110264,11.00000000000
330455705110265,9.00000000000
330455705130029,81.00000000000
330455705130030,104.00000000000
330455705130031,42.00000000000
330455705130032,0.00000000000
330455705130033,11.00000000000
330455705130034,22.00000000000
330455705130035,7.00000000000
330455705130036,5.00000000000
330455705130037,7.00000000000
330455705130155,3.00000000000
330455705130156,13.00000000000
330455705130157,6.00000000000
330455705130158,0.00000000000
330455705130159,5.00000000000
330455705130261,16.00000000000
330455705130262,10.00000000000
330455705140026,13.00000000000
330455705140027,1.00000000000
330455705140028,1.00000000000
330455705140029,15.00000000000
330455705140030,10.00000000000
330455705140031,22.00000000000
330455705140032,11.00000000000
330455705140033,4.00000000000
330455705090158,21.00000000000
330455705090159,16.00000000000
330455705090160,5.00000000000
330455705090161,14.00000000000
330455705090162,9.00000000000
330455705090163,13.00000000000
330455705090164,13.00000000000
330455705090165,14.00000000000
330455705090166,0.00000000000
330455705090167,11.00000000000
330455705090168,10.00000000000
330455705090169,16.00000000000
330455705090170,5.00000000000
330455705090171,101.00000000000
330455705090172,26.00000000000
330455705090173,12.00000000000
330455705090174,11.00000000000
330455705090175,6.00000000000
330455705090176,17.00000000000
330455705090177,3.00000000000
330455705090178,3.00000000000
330455705090179,0.00000000000
330455705090180,1.00000000000
330455705090181,4.00000000000
330455705090182,2.00000000000
330455705090183,2.00000000000
330455705090184,1.00000000000
330455705090185,0.00000000000
330455705090186,0.00000000000
330455705090187,2.00000000000
330455705090188,1.00000000000
330455705090189,0.00000000000
330455705090190,0.00000000000
330455705090191,20.00000000000
330455705090192,1.00000000000
330455705090193,0.00000000000
330455705090194,2.00000000000
330455705090195,12.00000000000
330455705090196,33.00000000000
330455705090197,3.00000000000
330455705090198,0.00000000000
330455705090199,3.00000000000
330455705090200,3.00000000000
330455705090201,5.00000000000
330455705090202,7.00000000000
330455705090203,0.00000000000
330455705090204,0.00000000000
330455705090205,51.00000000000
330455705090206,0.00000000000
330455705090207,19.00000000000
330455705090208,0.00000000000
330455705090209,2.00000000000
330455705090210,1.00000000000
330455705090211,2.00000000000
330455705090212,4.00000000000
330455705090213,0.00000000000
330455705090214,5.00000000000
330455705090215,2.00000000000
330455705090216,0.00000000000
330455705090217,1.00000000000
330455705090218,8.00000000000
330455705090219,33.00000000000
330455705090220,1.00000000000
330455705090221,6.00000000000
330455705090222,5.00000000000
330455705090223,8.00000000000
330455705090224,2.00000000000
330455705090225,4.00000000000
330455705090226,1.00000000000
330455705090227,19.00000000000
330455705090228,12.00000000000
330455705090229,26.00000000000
330455705090230,14.00000000000
330455705090231,14.00000000000
330455705090232,0.00000000000
330455705090233,2.00000000000
330455705090234,2.00000000000
330455705090235,4.00000000000
330455705090236,0.00000000000
330455705090237,6.00000000000
330455705090238,1.00000000000
330455705090239,14.00000000000
330455705090240,10.00000000000
330455705090241,1.00000000000
330455705090242,6.00000000000
330455705090243,15.00000000000
330455705090244,4.00000000000
330455705090245,11.00000000000
330455705090246,8.00000000000
330455705090247,10.00000000000
330455705090248,6.00000000000
330455705090249,0.00000000000
330455705090250,13.00000000000
330455705090251,1.00000000000
330455705090252,19.00000000000
330455705090253,23.00000000000
330455705090254,1.00000000000
330455705090255,10.00000000000
330455705090256,19.00000000000
330455705090257,32.00000000000
330455705090258,52.00000000000
330455705090259,4.00000000000
330455705090260,12.00000000000
330455705090261,33.00000000000
330455705090262,43.00000000000
330455705090263,3.00000000000
330455705090264,0.00000000000
330455705090265,25.00000000000
330455705090266,6.00000000000
330455705090267,1.00000000000
330455705090268,1.00000000000
330455705090269,0.00000000000
330455705090270,289.00000000000
330455705090271,15.00000000000
330455705090272,52.00000000000
330455705090273,8.00000000000
330455705090274,7.00000000000
330455705090275,11.00000000000
330455705090276,2.00000000000
330455705090277,2.00000000000
330455705090278,10.00000000000
330455705090279,0.00000000000
330455705090280,0.00000000000
330455705090281,0.00000000000
330455705090282,0.00000000000
330455705090283,1.00000000000
330455705090284,8.00000000000
330455705090285,30.00000000000
330455705090286,19.00000000000
330455705090287,32.00000000000
330455705090288,18.00000000000
330455705090289,12.00000000000
330455705090290,15.00000000000
330455705090291,22.00000000000
330455705090292,9.00000000000
330455705090293,17.00000000000
330455705090294,10.00000000000
330455705090295,1.00000000000
330455705090296,1.00000000000
330455705090297,0.00000000000
330455705090298,13.00000000000
330455705090299,21.00000000000
330455705090300,8.00000000000
330455705090301,5.00000000000
330455705090302,4.00000000000
330455705090303,35.00000000000
330455705090304,4.00000000000
330455705090305,5.00000000000
330455705090306,6.00000000000
330455705090307,14.00000000000
330455705090308,0.00000000000
330455705090309,4.00000000000
330455705090310,16.00000000000
330455705090311,25.00000000000
330455705090312,22.00000000000
330455705090313,295.00000000000
330455705090314,21.00000000000
330455705090315,9.00000000000
330455705090316,19.00000000000
330455705090317,0.00000000000
330455705090318,11.00000000000
330455705090319,1.00000000000
330455705090320,0.00000000000
330455705090321,0.00000000000
330455705090322,1.00000000000
330455705090323,3.00000000000
330455705090324,37.00000000000
330455705090325,22.00000000000
330455705090326,2.00000000000
330455705090327,9.00000000000
330455705090328,18.00000000000
330455705090329,0.00000000000
330455705090330,3.00000000000
330455705090331,5.00000000000
330455705090332,28.00000000000
330455705090333,3.00000000000
330455705090334,15.00000000000
330455705090335,9.00000000000
330455705090336,9.00000000000
330455705090337,8.00000000000
330455705090338,30.00000000000
330455705090339,23.00000000000
330455705090340,4.00000000000
330455705090341,42.00000000000
330455705090342,0.00000000000
330455705090343,15.00000000000
330455705090344,6.00000000000
330455705090345,16.00000000000
330455705090346,12.00000000000
330455705090347,62.00000000000
330455705090348,0.00000000000
330455705090349,38.00000000000
330455705090350,23.00000000000
330455705090351,48.00000000000
330455705090352,106.00000000000
330455705090353,7.00000000000
330455705090354,21.00000000000
330455705090355,16.00000000000
330455705090356,15.00000000000
330455705090357,0.00000000000
330455705090358,4.00000000000
330455705090359,5.00000000000
330455705090360,12.00000000000
330455705090361,8.00000000000
330455705090362,12.00000000000
330455705090363,3.00000000000
330455705090364,0.00000000000
330455705090365,10.00000000000
330455705090366,6.00000000000
330455705090367,9.00000000000
330455705090368,4.00000000000
330455705090369,1.00000000000
330455705090370,0.00000000000
330455705090371,0.00000000000
330455705090372,1.00000000000
330455705090373,10.00000000000
330455705090374,35.00000000000
330455705090375,18.00000000000
330455705090376,14.00000000000
330455705090377,6.00000000000
330455705090378,29.00000000000
330455705090379,8.00000000000
330455705090380,26.00000000000
330455705090381,11.00000000000
330455705090382,8.00000000000
330455705090383,2.00000000000
330455705090384,0.00000000000
330455705090385,1.00000000000
330455705090386,7.00000000000
330455705090387,0.00000000000
330455705090388,3.00000000000
330455705090389,0.00000000000
330455705090390,4.00000000000
330455705090391,2.00000000000
330455705090392,4.00000000000
330455705090393,13.00000000000
330455705090394,0.00000000000
330455705090395,1.00000000000
330455705090396,1.00000000000
330455705090397,4.00000000000
330455705090398,6.00000000000
330455705090399,4.00000000000
330455705090400,6.00000000000
330455705090401,12.00000000000
330455705090402,9.00000000000
330455705090403,2.00000000000
330455705090404,2.00000000000
330455705090405,1.00000000000
330455705090406,1.00000000000
330455705090407,5.00000000000
330455705090408,5.00000000000
330455705090409,2.00000000000
330455705090410,2.00000000000
330455705090411,4.00000000000
330455705090412,7.00000000000
330455705090413,3.00000000000
330455705090414,52.00000000000
330455705090415,7.00000000000
330455705090416,14.00000000000
330455705090417,2.00000000000
330455705090418,3.00000000000
330455705090419,9.00000000000
330455705090420,24.00000000000
330455705090421,0.00000000000
330455705090422,43.00000000000
330455705090423,25.00000000000
330455705090424,11.00000000000
330455705090425,0.00000000000
330455705090426,19.00000000000
330455705090427,40.00000000000
330455705090428,16.00000000000
330455705090429,2.00000000000
330455705090430,2.00000000000
330455705090431,4.00000000000
330455705090432,6.00000000000
330455705090433,15.00000000000
330455705090434,6.00000000000
330455705090435,0.00000000000
330455705090444,12.00000000000
330455705090456,28.00000000000
330455705090457,0.00000000000
330455705090458,9.00000000000
330455705090459,4.00000000000
330455705090460,1.00000000000
330455705090461,11.00000000000
330455705090462,0.00000000000
330455705090463,5.00000000000
330455705090464,8.00000000000
330455705090465,0.00000000000
330455705090466,6.00000000000
330455705090467,7.00000000000
330455705090468,18.00000000000
330455705090469,20.00000000000
330455705090470,49.00000000000
330455705090471,8.00000000000
330455705090472,7.00000000000
330455705090473,0.00000000000
330455705090474,5.00000000000
330455705090475,10.00000000000
330455705090476,10.00000000000
330455705090477,21.00000000000
330455705090478,4.00000000000
330455705090479,1.00000000000
330455705090480,0.00000000000
330455705090481,0.00000000000
330455705090482,0.00000000000
330455705090483,0.00000000000
330455705090484,0.00000000000
330455705090485,6.00000000000
330455705090486,20.00000000000
330455705090487,0.00000000000
330455705090488,14.00000000000
330455705090489,1.00000000000
330455705090490,0.00000000000
330455705090491,0.00000000000
330455705090492,0.00000000000
330455705090493,0.00000000000
330455705090494,0.00000000000
330455705090495,0.00000000000
330455705090496,0.00000000000
330455705090497,0.00000000000
330455705090498,2.00000000000
330455705090499,0.00000000000
330455705090500,0.00000000000
330455705100001,6.00000000000
330455705100002,5.00000000000
330455705100003,8.00000000000
330455705100004,0.00000000000
330455705100005,3.00000000000
330455705100006,1.00000000000
330455705100007,6.00000000000
330455705100008,1.00000000000
330455705100009,0.00000000000
330455705100010,3.00000000000
330455705100011,11.00000000000
330455705100012,11.00000000000
330455705100013,0.00000000000
330455705100014,0.00000000000
330455705100015,7.00000000000
330455705100016,0.00000000000
330455705100017,1.00000000000
330455705100018,13.00000000000
330455705100019,17.00000000000
330455705100020,3.00000000000
330455705100021,2.00000000000
330455705100022,1.00000000000
330455705100023,4.00000000000
330455705100024,0.00000000000
330455705100025,0.00000000000
330455705100026,1.00000000000
330455705100027,0.00000000000
330455705100028,1.00000000000
330455705100029,2.00000000000
330455705100030,5.00000000000
330455705100031,15.00000000000
330455705100032,18.00000000000
330455705100033,5.00000000000
330455705100034,14.00000000000
330455705100035,60.00000000000
330455705100036,42.00000000000
330455705100037,9.00000000000
330455705100038,19.00000000000
330455705100039,4.00000000000
330455705100040,3.00000000000
330455705100041,9.00000000000
330455705100042,0.00000000000
330455705100043,8.00000000000
330455705100044,0.00000000000
330455705100045,0.00000000000
330455705100046,2.00000000000
330455705100047,1.00000000000
330455705100048,2.00000000000
330455705100049,8.00000000000
330455705100050,7.00000000000
330455705100051,214.00000000000
330455705100052,4.00000000000
330455705100053,4.00000000000
330455705100054,11.00000000000
330455705100055,9.00000000000
330455705100056,3.00000000000
330455705100057,7.00000000000
330455705100058,5.00000000000
330455705100059,11.00000000000
330455705100060,6.00000000000
330455705100061,9.00000000000
330455705100062,7.00000000000
330455705100063,22.00000000000
330455705100064,9.00000000000
330455705100065,18.00000000000
330455705100066,3.00000000000
330455705100067,8.00000000000
330455705100068,8.00000000000
330455705100069,7.00000000000
330455705100070,26.00000000000
330455705100071,20.00000000000
330455705100072,3.00000000000
330455705100073,1.00000000000
330455705100074,17.00000000000
330455705100075,1.00000000000
330455705100076,21.00000000000
330455705100077,0.00000000000
330455705100078,13.00000000000
330455705100079,8.00000000000
330455705100080,8.00000000000
330455705100081,0.00000000000
330455705100082,0.00000000000
330455705100083,14.00000000000
330455705100084,9.00000000000
330455705100085,17.00000000000
330455705100086,17.00000000000
330455705100087,17.00000000000
330455705100088,6.00000000000
330455705100089,29.00000000000
330455705100090,11.00000000000
330455705100091,10.00000000000
330455705100092,6.00000000000
330455705100093,10.00000000000
330455705100094,12.00000000000
330455705100095,10.00000000000
330455705100096,7.00000000000
330455705100097,8.00000000000
330455705100098,12.00000000000
330455705100099,11.00000000000
330455705100100,0.00000000000
330455705100101,0.00000000000
330455705100102,1.00000000000
330455705100103,1.00000000000
330455705100104,1.00000000000
330455705100105,1.00000000000
330455705100106,8.00000000000
330455705100107,13.00000000000
330455705100108,29.00000000000
330455705100109,2.00000000000
330455705100110,7.00000000000
330455705100111,12.00000000000
330455705100112,2.00000000000
330455705100123,14.00000000000
330455705100124,0.00000000000
330455705100125,2.00000000000
330455705100126,1.00000000000
330455705100127,4.00000000000
330455705100128,4.00000000000
330455705100129,1.00000000000
330455705100130,0.00000000000
330455705100131,8.00000000000
330455705100132,0.00000000000
330455705100133,12.00000000000
330455705100134,4.00000000000
330455705100135,30.00000000000
330455705100136,19.00000000000
330455705100137,13.00000000000
330455705100138,15.00000000000
330455705100139,0.00000000000
330455705100140,23.00000000000
330455705100141,0.00000000000
330455705100142,0.00000000000
330455705100143,0.00000000000
330455705100144,2.00000000000
330455705100145,1.00000000000
330455705100146,0.00000000000
330455705100147,14.00000000000
330455705100148,27.00000000000
330455705100149,11.00000000000
330455705100150,0.00000000000
330455705100151,50.00000000000
330455705100152,17.00000000000
330455705100153,4.00000000000
330455705100154,0.00000000000
330455705100155,17.00000000000
330455705100156,16.00000000000
330455705100157,6.00000000000
330455705100158,1.00000000000
330455705100159,85.00000000000
330455705100160,26.00000000000
330455705100161,9.00000000000
330455705100162,7.00000000000
330455705100163,132.00000000000
330455705100164,196.00000000000
330455705100165,31.00000000000
330455705100166,6.00000000000
330455705100167,62.00000000000
330455705100168,0.00000000000
330455705100169,25.00000000000
330455705100170,11.00000000000
330455705100171,5.00000000000
330455705100172,6.00000000000
330455705100173,96.00000000000
330455705100174,157.00000000000
330455705100175,90.00000000000
330455705100176,16.00000000000
330455705100177,78.00000000000
330455705100178,31.00000000000
330455705100179,84.00000000000
330455705100180,107.00000000000
330455705100181,219.00000000000
330455705100182,6.00000000000
330455705100183,10.00000000000
330455705100184,5.00000000000
330455705100185,5.00000000000
330455705100186,7.00000000000
330455705100187,3.00000000000
330455705100188,17.00000000000
330455705100189,253.00000000000
330455705100190,446.00000000000
330455705100191,33.00000000000
330455705100192,236.00000000000
330455705100193,5.00000000000
