origin_id,dest_id,it_id,itin_start_time,itin_end_time,leg_id,distance,mode,routeId,route
5,5,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,7,450.91399999999993,WALK,NA,
5,5,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,1,1121.8630000000003,WALK,NA,
5,5,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,2,11139.54369839942,BUS,1:12860398,393
5,5,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,3,21.149,WALK,NA,
5,5,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,4,17443.133488750704,RAIL,2:241,Ramal Santa Cruz
5,5,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,5,213.65899999999996,WALK,NA,
5,5,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,5,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,7,450.91399999999993,WALK,NA,
5,5,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,1,1121.8630000000003,WALK,NA,
5,5,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,2,16375.231089920057,BUS,1:12866457,923
5,5,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,3,678.308,WALK,NA,
5,5,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,4,26541.059981087783,SUBWAY,1:13387065,L2
5,5,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,5,450.91399999999993,WALK,NA,
5,6,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,1,336.315,WALK,NA,
5,6,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,2,2654.475360280106,BUS,1:12860169,745
5,6,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,3,493.899,WALK,NA,
5,6,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,4,26540.993124093995,RAIL,2:241,Ramal Santa Cruz
5,6,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,5,213.65899999999996,WALK,NA,
5,6,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,6,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,7,450.91399999999993,WALK,NA,
5,6,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,1,1121.8630000000003,WALK,NA,
5,6,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,2,11139.54369839942,BUS,1:12860398,393
5,6,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,3,21.149,WALK,NA,
5,6,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,4,17443.133488750704,RAIL,2:241,Ramal Santa Cruz
5,6,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,5,213.65899999999996,WALK,NA,
5,6,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,6,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,7,450.91399999999993,WALK,NA,
5,6,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,1,1121.8630000000003,WALK,NA,
5,6,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,2,16375.231089920057,BUS,1:12866457,923
5,6,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,3,678.308,WALK,NA,
5,6,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,4,26541.059981087783,SUBWAY,1:13387065,L2
5,6,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,5,450.91399999999993,WALK,NA,
5,7,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,1,336.315,WALK,NA,
5,7,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,2,2654.475360280106,BUS,1:12860169,745
5,7,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,3,493.899,WALK,NA,
5,7,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,4,26540.993124093995,RAIL,2:241,Ramal Santa Cruz
5,7,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,5,213.65899999999996,WALK,NA,
5,7,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,7,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,7,450.91399999999993,WALK,NA,
5,7,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,1,1121.8630000000003,WALK,NA,
5,7,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,2,11139.54369839942,BUS,1:12860398,393
5,7,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,3,21.149,WALK,NA,
5,7,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,4,17443.133488750704,RAIL,2:241,Ramal Santa Cruz
5,7,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,5,213.65899999999996,WALK,NA,
5,7,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,7,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,7,450.91399999999993,WALK,NA,
5,7,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,1,1121.8630000000003,WALK,NA,
5,7,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,2,16375.231089920057,BUS,1:12866457,923
5,7,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,3,678.308,WALK,NA,
5,7,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,4,26541.059981087783,SUBWAY,1:13387065,L2
5,7,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,5,450.91399999999993,WALK,NA,
5,8,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,1,336.315,WALK,NA,
5,8,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,2,2654.475360280106,BUS,1:12860169,745
5,8,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,3,493.899,WALK,NA,
5,8,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,4,26540.993124093995,RAIL,2:241,Ramal Santa Cruz
5,8,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,5,213.65899999999996,WALK,NA,
5,8,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,8,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,7,450.91399999999993,WALK,NA,
5,8,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,1,1121.8630000000003,WALK,NA,
5,8,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,2,11139.54369839942,BUS,1:12860398,393
5,8,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,3,21.149,WALK,NA,
5,8,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,4,17443.133488750704,RAIL,2:241,Ramal Santa Cruz
5,8,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,5,213.65899999999996,WALK,NA,
5,8,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,8,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,7,450.91399999999993,WALK,NA,
5,8,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,1,1121.8630000000003,WALK,NA,
5,8,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,2,16375.231089920057,BUS,1:12866457,923
5,8,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,3,678.308,WALK,NA,
5,8,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,4,26541.059981087783,SUBWAY,1:13387065,L2
5,8,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,5,450.91399999999993,WALK,NA,
5,9,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,1,336.315,WALK,NA,
5,9,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,2,2654.475360280106,BUS,1:12860169,745
5,9,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,3,493.899,WALK,NA,
5,9,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,4,26540.993124093995,RAIL,2:241,Ramal Santa Cruz
5,9,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,5,213.65899999999996,WALK,NA,
5,9,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,9,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,7,450.91399999999993,WALK,NA,
5,9,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,1,1121.8630000000003,WALK,NA,
5,9,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,2,11139.54369839942,BUS,1:12860398,393
5,9,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,3,21.149,WALK,NA,
5,9,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,4,17443.133488750704,RAIL,2:241,Ramal Santa Cruz
5,9,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,5,213.65899999999996,WALK,NA,
5,9,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,9,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,7,450.91399999999993,WALK,NA,
5,9,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,1,1121.8630000000003,WALK,NA,
5,9,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,2,16375.231089920057,BUS,1:12866457,923
5,9,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,3,678.308,WALK,NA,
5,9,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,4,26541.059981087783,SUBWAY,1:13387065,L2
5,9,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,5,450.91399999999993,WALK,NA,
5,10,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,1,336.315,WALK,NA,
5,10,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,2,2654.475360280106,BUS,1:12860169,745
5,10,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,3,493.899,WALK,NA,
5,10,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,4,26540.993124093995,RAIL,2:241,Ramal Santa Cruz
5,10,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,5,213.65899999999996,WALK,NA,
5,10,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,10,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,7,450.91399999999993,WALK,NA,
5,10,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,1,1121.8630000000003,WALK,NA,
5,10,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,2,11139.54369839942,BUS,1:12860398,393
5,10,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,3,21.149,WALK,NA,
5,10,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,4,17443.133488750704,RAIL,2:241,Ramal Santa Cruz
5,10,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,5,213.65899999999996,WALK,NA,
5,10,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,10,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,7,450.91399999999993,WALK,NA,
5,10,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,1,1121.8630000000003,WALK,NA,
5,10,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,2,16375.231089920057,BUS,1:12866457,923
5,10,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,3,678.308,WALK,NA,
5,10,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,4,26541.059981087783,SUBWAY,1:13387065,L2
5,10,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,5,450.91399999999993,WALK,NA,
5,11,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,1,336.315,WALK,NA,
5,11,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,2,2654.475360280106,BUS,1:12860169,745
5,11,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,3,493.899,WALK,NA,
5,11,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,4,26540.993124093995,RAIL,2:241,Ramal Santa Cruz
5,11,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,5,213.65899999999996,WALK,NA,
5,11,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,11,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,7,450.91399999999993,WALK,NA,
5,11,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,1,1121.8630000000003,WALK,NA,
5,11,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,2,11139.54369839942,BUS,1:12860398,393
5,11,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,3,21.149,WALK,NA,
5,11,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,4,17443.133488750704,RAIL,2:241,Ramal Santa Cruz
5,11,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,5,213.65899999999996,WALK,NA,
5,11,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,11,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,7,450.91399999999993,WALK,NA,
5,11,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,1,1121.8630000000003,WALK,NA,
5,11,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,2,16375.231089920057,BUS,1:12866457,923
5,11,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,3,678.308,WALK,NA,
5,11,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,4,26541.059981087783,SUBWAY,1:13387065,L2
5,11,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,5,450.91399999999993,WALK,NA,
5,12,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,1,336.315,WALK,NA,
5,12,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,2,2654.475360280106,BUS,1:12860169,745
5,12,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,3,493.899,WALK,NA,
5,12,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,4,26540.993124093995,RAIL,2:241,Ramal Santa Cruz
5,12,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,5,213.65899999999996,WALK,NA,
5,12,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,12,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,7,450.91399999999993,WALK,NA,
5,12,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,1,1121.8630000000003,WALK,NA,
5,12,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,2,11139.54369839942,BUS,1:12860398,393
5,12,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,3,21.149,WALK,NA,
5,12,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,4,17443.133488750704,RAIL,2:241,Ramal Santa Cruz
5,12,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,5,213.65899999999996,WALK,NA,
5,12,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,12,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,7,450.91399999999993,WALK,NA,
5,12,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,1,1121.8630000000003,WALK,NA,
5,12,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,2,16375.231089920057,BUS,1:12866457,923
5,12,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,3,678.308,WALK,NA,
5,12,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,4,26541.059981087783,SUBWAY,1:13387065,L2
5,12,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,5,450.91399999999993,WALK,NA,
5,13,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,1,336.315,WALK,NA,
5,13,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,2,2654.475360280106,BUS,1:12860169,745
5,13,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,3,493.899,WALK,NA,
5,13,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,4,26540.993124093995,RAIL,2:241,Ramal Santa Cruz
5,13,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,5,213.65899999999996,WALK,NA,
5,13,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,13,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,7,450.91399999999993,WALK,NA,
5,13,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,1,1121.8630000000003,WALK,NA,
5,13,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,2,11139.54369839942,BUS,1:12860398,393
5,13,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,3,21.149,WALK,NA,
5,13,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,4,17443.133488750704,RAIL,2:241,Ramal Santa Cruz
5,13,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,5,213.65899999999996,WALK,NA,
5,13,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,13,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,7,450.91399999999993,WALK,NA,
5,13,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,1,1121.8630000000003,WALK,NA,
5,13,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,2,16375.231089920057,BUS,1:12866457,923
5,13,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,3,678.308,WALK,NA,
5,13,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,4,26541.059981087783,SUBWAY,1:13387065,L2
5,13,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,5,450.91399999999993,WALK,NA,
5,14,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,1,336.315,WALK,NA,
5,14,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,2,2654.475360280106,BUS,1:12860169,745
5,14,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,3,493.899,WALK,NA,
5,14,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,4,26540.993124093995,RAIL,2:241,Ramal Santa Cruz
5,14,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,5,213.65899999999996,WALK,NA,
5,14,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,14,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,7,450.91399999999993,WALK,NA,
5,14,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,1,1121.8630000000003,WALK,NA,
5,14,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,2,11139.54369839942,BUS,1:12860398,393
5,14,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,3,21.149,WALK,NA,
5,14,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,4,17443.133488750704,RAIL,2:241,Ramal Santa Cruz
5,14,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,5,213.65899999999996,WALK,NA,
5,14,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,14,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,7,450.91399999999993,WALK,NA,
5,14,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,1,1121.8630000000003,WALK,NA,
5,14,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,2,16375.231089920057,BUS,1:12866457,923
5,14,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,3,678.308,WALK,NA,
5,14,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,4,26541.059981087783,SUBWAY,1:13387065,L2
5,14,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,5,450.91399999999993,WALK,NA,
5,15,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,1,336.315,WALK,NA,
5,15,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,2,2654.475360280106,BUS,1:12860169,745
5,15,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,3,493.899,WALK,NA,
5,15,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,4,26540.993124093995,RAIL,2:241,Ramal Santa Cruz
5,15,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,5,213.65899999999996,WALK,NA,
5,15,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,15,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,7,450.91399999999993,WALK,NA,
5,15,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,1,1121.8630000000003,WALK,NA,
5,15,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,2,11139.54369839942,BUS,1:12860398,393
5,15,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,3,21.149,WALK,NA,
5,15,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,4,17443.133488750704,RAIL,2:241,Ramal Santa Cruz
5,15,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,5,213.65899999999996,WALK,NA,
5,15,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,15,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,7,450.91399999999993,WALK,NA,
5,15,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,1,1121.8630000000003,WALK,NA,
5,15,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,2,16375.231089920057,BUS,1:12866457,923
5,15,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,3,678.308,WALK,NA,
5,15,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,4,26541.059981087783,SUBWAY,1:13387065,L2
5,15,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,5,450.91399999999993,WALK,NA,
5,16,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,1,336.315,WALK,NA,
5,16,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,2,2654.475360280106,BUS,1:12860169,745
5,16,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,3,493.899,WALK,NA,
5,16,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,4,26540.993124093995,RAIL,2:241,Ramal Santa Cruz
5,16,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,5,213.65899999999996,WALK,NA,
5,16,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,16,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,7,450.91399999999993,WALK,NA,
5,16,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,1,1121.8630000000003,WALK,NA,
5,16,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,2,11139.54369839942,BUS,1:12860398,393
5,16,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,3,21.149,WALK,NA,
5,16,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,4,17443.133488750704,RAIL,2:241,Ramal Santa Cruz
5,16,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,5,213.65899999999996,WALK,NA,
5,16,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,16,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,7,450.91399999999993,WALK,NA,
5,16,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,1,1121.8630000000003,WALK,NA,
5,16,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,2,16375.231089920057,BUS,1:12866457,923
5,16,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,3,678.308,WALK,NA,
5,16,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,4,26541.059981087783,SUBWAY,1:13387065,L2
5,16,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,5,450.91399999999993,WALK,NA,
5,17,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,1,336.315,WALK,NA,
5,17,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,2,2654.475360280106,BUS,1:12860169,745
5,17,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,3,493.899,WALK,NA,
5,17,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,4,26540.993124093995,RAIL,2:241,Ramal Santa Cruz
5,17,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,5,213.65899999999996,WALK,NA,
5,17,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,17,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,7,450.91399999999993,WALK,NA,
5,17,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,1,1121.8630000000003,WALK,NA,
5,17,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,2,11139.54369839942,BUS,1:12860398,393
5,17,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,3,21.149,WALK,NA,
5,17,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,4,17443.133488750704,RAIL,2:241,Ramal Santa Cruz
5,17,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,5,213.65899999999996,WALK,NA,
5,17,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,6,11386.6664199665,SUBWAY,1:13387065,L2
5,17,2,2020-01-01T11:00:00Z,2020-01-01T13:56:56Z,7,450.91399999999993,WALK,NA,
5,17,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,1,1121.8630000000003,WALK,NA,
5,17,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,2,16375.231089920057,BUS,1:12866457,923
5,17,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,3,678.308,WALK,NA,
5,17,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,4,26541.059981087783,SUBWAY,1:13387065,L2
5,17,3,2020-01-01T11:00:00Z,2020-01-01T14:16:56Z,5,450.91399999999993,WALK,NA,
5,18,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,1,336.315,WALK,NA,
5,18,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,2,2654.475360280106,BUS,1:12860169,745
5,18,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,3,493.899,WALK,NA,
5,18,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,4,26540.993124093995,RAIL,2:241,Ramal Santa Cruz
5,18,1,2020-01-01T11:00:00Z,2020-01-01T13:14:56Z,5,213.65899999999996,WALK,NA,
